Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
30,CE,1905,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Europe,GHC-OCT-30-14,Historical event,"Tsar Nicholas II issues the October Manifesto, nominally granting the Russian peoples basic civil liberties and the right to form a duma. (October 17 in the Julian calendar)","Tsar Nicholas II issues the October Manifesto, nominally granting the Russian peoples basic civil liberties and the right to form a duma. (October 17 in the Julian calendar)","October 30, 1905 CE",https://en.wikipedia.org/wiki/October_30,1905-10-30,"October 30, 1905 CE",October 30 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1918,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Middle East,GHC-OCT-30-15,Conflict or political event,World War I: The Ottoman Empire signs the Armistice of Mudros with the Allies.,World War I: The Ottoman Empire signs the Armistice of Mudros with the Allies.,"October 30, 1918 CE",https://en.wikipedia.org/wiki/October_30,1918-10-30,"October 30, 1918 CE",October 30 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,International,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1918,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Europe,GHC-OCT-30-16,Conflict or political event,"World War I: Lands of the Crown of Saint Stephen, a state union of Kingdom of Hungary and Triune Kingdom of Croatia, Slavonia and Dalmatia is abolished with decisions of Croatian and Hungarian parliaments.","World War I: Lands of the Crown of Saint Stephen, a state union of Kingdom of Hungary and Triune Kingdom of Croatia, Slavonia and Dalmatia is abolished with decisions of Croatian and Hungarian parliaments.","October 30, 1918 CE",https://en.wikipedia.org/wiki/October_30,1918-10-30,"October 30, 1918 CE",October 30 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,International,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1920,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Oceania,GHC-OCT-30-17,Historical event,The Communist Party of Australia is founded in Sydney.,The Communist Party of Australia is founded in Sydney.,"October 30, 1920 CE",https://en.wikipedia.org/wiki/October_30,1920-10-30,"October 30, 1920 CE",October 30 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1938,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Americas,GHC-OCT-30-18,Conflict or political event,"Orson Welles broadcasts a radio adaptation of H. G. Wells's The War of the Worlds, causing a massive panic in some of the audience in the United States.","Orson Welles broadcasts a radio adaptation of H. G. Wells's The War of the Worlds, causing a massive panic in some of the audience in the United States.","October 30, 1938 CE",https://en.wikipedia.org/wiki/October_30,1938-10-30,"October 30, 1938 CE",October 30 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1941,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-30-19,Political event,President Roosevelt approves $1 billion in Lend-Lease aid to the Allied nations.,President Roosevelt approves $1 billion in Lend-Lease aid to the Allied nations.,"October 30, 1941 CE",https://en.wikipedia.org/wiki/October_30,1941-10-30,"October 30, 1941 CE",October 30 — Wikipedia,Exact day in source chronology,Political and independence history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
30,CE,1941,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-30-20,Historical event,Holocaust: Fifteen hundred Jews from Pidhaytsi are sent by Nazis to Bełżec extermination camp.,Holocaust: Fifteen hundred Jews from Pidhaytsi are sent by Nazis to Bełżec extermination camp.,"October 30, 1941 CE",https://en.wikipedia.org/wiki/October_30,1941-10-30,"October 30, 1941 CE",October 30 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,475,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-31-01,Political event,Romulus Augustulus is proclaimed Western Roman Emperor.,Romulus Augustulus is proclaimed Western Roman Emperor.,"October 31, 475 CE",https://en.wikipedia.org/wiki/October_31,0475-10-31,"October 31, 475 CE",October 31 — Wikipedia,Exact day in source chronology,Political and independence history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,683,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-31-02,Conflict or political event,"During the Siege of Mecca, the Kaaba catches fire and is burned down.","During the Siege of Mecca, the Kaaba catches fire and is burned down.","October 31, 683 CE",https://en.wikipedia.org/wiki/October_31,0683-10-31,"October 31, 683 CE",October 31 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,802,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Middle East,GHC-OCT-31-03,Historical event,"Empress Irene is deposed and banished to Lesbos. Conspirators place Nikephoros, the minister of finance, on the Byzantine throne.","Empress Irene is deposed and banished to Lesbos. Conspirators place Nikephoros, the minister of finance, on the Byzantine throne.","October 31, 802 CE",https://en.wikipedia.org/wiki/October_31,0802-10-31,"October 31, 802 CE",October 31 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,International,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,932,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-31-04,Historical event,Abbasid caliph al-Muqtadir is killed while fighting against the forces of general Mu'nis al-Muzaffar. Al-Muqtadir's brother al-Qahir is chosen to succeed him.,Abbasid caliph al-Muqtadir is killed while fighting against the forces of general Mu'nis al-Muzaffar. Al-Muqtadir's brother al-Qahir is chosen to succeed him.,"October 31, 932 CE",https://en.wikipedia.org/wiki/October_31,0932-10-31,"October 31, 932 CE",October 31 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,1517,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-31-05,Religious event,Protestant Reformation: Martin Luther posts his 95 Theses on the door of the Castle Church in Wittenberg.,Protestant Reformation: Martin Luther posts his 95 Theses on the door of the Castle Church in Wittenberg.,"October 31, 1517 CE",https://en.wikipedia.org/wiki/October_31,1517-10-31,"October 31, 1517 CE",October 31 — Wikipedia,Exact day in source chronology,Religion and philosophy,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
31,CE,1587,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-31-06,Cultural or educational event,Leiden University Library opens its doors after its founding in 1575.,Leiden University Library opens its doors after its founding in 1575.,"October 31, 1587 CE",https://en.wikipedia.org/wiki/October_31,1587-10-31,"October 31, 1587 CE",October 31 — Wikipedia,Exact day in source chronology,"Culture, literature and education",Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
