Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
30,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-30-1914-07,event,World War I: Germans defeat the Russians in the Battle of Tannenberg.,World War I,30 August 1914 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1914,Wikipedia — August 30,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1896,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-30-1896-08,event,"Philippine Revolution: After Spanish victory in the Battle of San Juan del Monte, eight provinces in the Philippines are declared under martial law by the Spanish Governor-General Ramón Blanco y Erenas.",Philippine Revolution,30 August 1896 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1896,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1862,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-30-1862-09,event,"American Civil War: Battle of Richmond: Confederates under Edmund Kirby Smith rout Union forces under General William ""Bull"" Nelson.",American Civil War,30 August 1862 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1862,Wikipedia — August 30,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1813,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-30-1813-10,event,First Battle of Kulm: French forces are defeated by an Austrian- Prussian-Russian alliance.,First Battle of Kulm,30 August 1813 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1813,Wikipedia — August 30,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1813,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1813-11,event,"Creek War: Fort Mims massacre: Creek"" Red Sticks"" kill over 500 settlers (including over 250 armed militia) in Fort Mims, north of Mobile, Alabama.",Creek War,30 August 1813 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1813,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1757,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-30-1757-12,event,"Battle of Gross-Jägersdorf: Russian force under Field Marshal Stepan Fyodorovich Apraksin beats a smaller Prussian force commanded by Field Marshal Hans von Lehwaldt, during the Seven Years' War.",Battle of Gross-Jägersdorf,30 August 1757 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1757,Wikipedia — August 30,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1721,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-30-1721-13,event,The Great Northern War between Sweden and Russia ends in the Treaty of Nystad.,The Great Northern War between Sweden and Russia ends in the Treaty of Nystad,30 August 1721 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1721,Wikipedia — August 30,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
30,CE,1967,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-30-1967-14,event,Thurgood Marshall is confirmed as the first African American Justice of the Supreme Court of the United States.,Thurgood Marshall is confirmed as the first African American Justice of the Supreme Court of the United States,30 August 1967 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1967,Wikipedia — August 30,reported,science and technology,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,92
30,CE,1998,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-30-1998-15,event,Second Congo War: Armed forces of the Democratic Republic of the Congo(DRC) and their Angolan and Zimbabwean allies recapture Matadi and the Inga dams in the western DRC from RCD and Rwandan troops.,Second Congo War,30 August 1998 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1998,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1945,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1945-16,event,"The Allied Control Council, governing Germany after World War II, comes into being.","The Allied Control Council, governing Germany after World War II, comes into being",30 August 1945 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1945,Wikipedia — August 30,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1940,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1940-17,event,The Second Vienna Award reassigns the territory of Northern Transylvania from Romania to Hungary.,The Second Vienna Award reassigns the territory of Northern Transylvania from Romania to Hungary,30 August 1940 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1940,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1799,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1799-18,event,The entire Dutch fleet is captured by British forces under the command of Sir Ralph Abercromby and Admiral Sir Charles Mitchell during the War of the Second Coalition.,The entire Dutch fleet is captured by British forces under the command of Sir Ralph Abercromby and Admiral Sir Charles Mitchell during the War of the Second Coalition,30 August 1799 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1799,Wikipedia — August 30,reported,military,United Kingdom,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1363,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1363-19,event,"The five-week Battle of Lake Poyang begins, in which the forces of two Chinese rebel leaders (Chen Youliang and Zhu Yuanzhang) meet to decide who will supplant the Yuan dynasty.","The five-week Battle of Lake Poyang begins, in which the forces of two Chinese rebel leaders (Chen Youliang and Zhu Yuanzhang) meet to decide who will supplant the Yuan dynasty",30 August 1363 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1363,Wikipedia — August 30,reported,military,China,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
30,CE,1282,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-30-1282-20,event,Peter III of Aragon lands at Trapani to intervene in the War of the Sicilian Vespers.,Peter III of Aragon lands at Trapani to intervene in the War of the Sicilian Vespers,30 August 1282 CE,https://en.wikipedia.org/wiki/30_August,08-30,30 August 1282,Wikipedia — August 30,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
31,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-31-1991-01,event,Kyrgyzstan declares its independence from the Soviet Union.,Kyrgyzstan declares its independence from the Soviet Union,31 August 1991 CE,https://en.wikipedia.org/wiki/31_August,08-31,31 August 1991,Wikipedia — August 31,reported,political,Russia,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
31,CE,1941,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-31-1941-02,event,World War II: Serbian paramilitary forces defeat Germans in the Battle of Loznica.,World War II,31 August 1941 CE,https://en.wikipedia.org/wiki/31_August,08-31,31 August 1941,Wikipedia — August 31,reported,military,Germany,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
