Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
26,CE,1945,June,,,GHCD-06-26-1945-14,politics,"The United Nations Charter is signed by 50 Allied nations in San Francisco, California.","The United Nations Charter is signed by 50 Allied nations in San Francisco, California.","June 26, 1945 CE",https://en.wikipedia.org/wiki/June_26,1945-06-26,"1945– The United Nations Charter is signed by 50 Allied nations in San Francisco, California.",Wikipedia,exact,politics and law,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
26,CE,1948,June,,,GHCD-06-26-1948-15,conflict,Cold War: The first supply flights are made in response to the Berlin Blockade.,Cold War: The first supply flights are made in response to the Berlin Blockade.,"June 26, 1948 CE",https://en.wikipedia.org/wiki/June_26,1948-06-26,1948– Cold War: The first supply flights are made in response to the Berlin Blockade.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
26,CE,1963,June,,North America,GHCD-06-26-1963-16,conflict,"Cold War: U.S. President John F. Kennedy gives his "" Ich bin ein Berliner"" speech, underlining the support of the United States for democratic West Germany shortly after Soviet-supported East Germany erected the Berlin Wall.",Cold War: U.S,"June 26, 1963 CE",https://en.wikipedia.org/wiki/June_26,1963-06-26,"1963– Cold War: U.S. President John F. Kennedy gives his "" Ich bin ein Berliner"" speech, underlining the support of the United States for democratic West Germany shortly after Soviet-supported East Germany erected the Berlin Wall.",Wikipedia,exact,military and conflict,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
26,CE,1988,June,,Europe,GHCD-06-26-1988-17,science and technology,"The first crash of an Airbus A320 occurs when Air France Flight 296Q crashes at Mulhouse–Habsheim Airfield in Habsheim, France, during an air show, killing three of the 136 people on board.","The first crash of an Airbus A320 occurs when Air France Flight 296Q crashes at Mulhouse–Habsheim Airfield in Habsheim, France, during an air show, killing three of the 136 peop...","June 26, 1988 CE",https://en.wikipedia.org/wiki/June_26,1988-06-26,"1988– The first crash of an Airbus A320 occurs when Air France Flight 296Q crashes at Mulhouse–Habsheim Airfield in Habsheim, France, during an air show, killing three of the 136 people on board.",Wikipedia,exact,science and technology,France,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
26,CE,1997,June,,North America,GHCD-06-26-1997-18,politics,The U.S. Supreme Court rules that the Communications Decency Act violates the First Amendment to the United States Constitution.,The U.S,"June 26, 1997 CE",https://en.wikipedia.org/wiki/June_26,1997-06-26,1997– The U.S. Supreme Court rules that the Communications Decency Act violates the First Amendment to the United States Constitution.,Wikipedia,exact,politics and law,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
26,CE,1997,June,,Europe,GHCD-06-26-1997-19,historical event,"J. K. Rowling publishes the first of her Harry Potter novel series, Harry Potter and the Philosopher's Stone, in the United Kingdom.",J,"June 26, 1997 CE",https://en.wikipedia.org/wiki/June_26,1997-06-26,"1997– J. K. Rowling publishes the first of her Harry Potter novel series, Harry Potter and the Philosopher's Stone, in the United Kingdom.",Wikipedia,exact,general history,United Kingdom,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
26,CE,2003,June,,,GHCD-06-26-2003-20,politics,The U.S. Supreme Court rules in Lawrence v. Texas that sex-based sodomy laws are unconstitutional.,The U.S,"June 26, 2003 CE",https://en.wikipedia.org/wiki/June_26,2003-06-26,2003– The U.S. Supreme Court rules in Lawrence v. Texas that sex-based sodomy laws are unconstitutional.,Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1760,June,,,GHCD-06-27-1760-01,conflict,"Anglo-Cherokee War: Cherokee warriors defeat British forces at the Battle of Echoee near present-day Otto, North Carolina.","Anglo-Cherokee War: Cherokee warriors defeat British forces at the Battle of Echoee near present-day Otto, North Carolina.","June 27, 1760 CE",https://en.wikipedia.org/wiki/June_27,1760-06-27,"1760– Anglo-Cherokee War: Cherokee warriors defeat British forces at the Battle of Echoee near present-day Otto, North Carolina.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1806,June,,,GHCD-06-27-1806-02,conflict,British forces take Buenos Aires during the first of the British invasions of the River Plate.,British forces take Buenos Aires during the first of the British invasions of the River Plate.,"June 27, 1806 CE",https://en.wikipedia.org/wiki/June_27,1806-06-27,1806– British forces take Buenos Aires during the first of the British invasions of the River Plate.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1864,June,,,GHCD-06-27-1864-03,conflict,American Civil War: Confederate forces defeat Union forces during the Battle of Kennesaw Mountain during the Atlanta campaign.,American Civil War: Confederate forces defeat Union forces during the Battle of Kennesaw Mountain during the Atlanta campaign.,"June 27, 1864 CE",https://en.wikipedia.org/wiki/June_27,1864-06-27,1864– American Civil War: Confederate forces defeat Union forces during the Battle of Kennesaw Mountain during the Atlanta campaign.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1895,June,,,GHCD-06-27-1895-04,historical event,"The inaugural run of the Baltimore and Ohio Railroad's Royal Blue from Washington, D.C., to New York City, the first U.S. passenger train to use electric locomotives.","The inaugural run of the Baltimore and Ohio Railroad's Royal Blue from Washington, D.C., to New York City, the first U.S","June 27, 1895 CE",https://en.wikipedia.org/wiki/June_27,1895-06-27,"1895– The inaugural run of the Baltimore and Ohio Railroad's Royal Blue from Washington, D.C., to New York City, the first U.S. passenger train to use electric locomotives.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
27,CE,1898,June,,,GHCD-06-27-1898-05,historical event,"The first solo circumnavigation of the globe is completed by Joshua Slocum from Briar Island, Nova Scotia.","The first solo circumnavigation of the globe is completed by Joshua Slocum from Briar Island, Nova Scotia.","June 27, 1898 CE",https://en.wikipedia.org/wiki/June_27,1898-06-27,"1898– The first solo circumnavigation of the globe is completed by Joshua Slocum from Briar Island, Nova Scotia.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
27,CE,1905,June,,,GHCD-06-27-1905-06,conflict,"During the Russo-Japanese War, sailors start a mutiny aboard the Russian battleship Potemkin.","During the Russo-Japanese War, sailors start a mutiny aboard the Russian battleship Potemkin.","June 27, 1905 CE",https://en.wikipedia.org/wiki/June_27,1905-06-27,"1905– During the Russo-Japanese War, sailors start a mutiny aboard the Russian battleship Potemkin.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1914,June,,,GHCD-06-27-1914-07,conflict,The Illinois Monument is dedicated at Cheatham Hill in what is now the Kennesaw Mountain National Battlefield Park.,The Illinois Monument is dedicated at Cheatham Hill in what is now the Kennesaw Mountain National Battlefield Park.,"June 27, 1914 CE",https://en.wikipedia.org/wiki/June_27,1914-06-27,1914– The Illinois Monument is dedicated at Cheatham Hill in what is now the Kennesaw Mountain National Battlefield Park.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
27,CE,1941,June,,,GHCD-06-27-1941-08,conflict,World War II: German troops capture the city of Białystok during Operation Barbarossa.,World War II: German troops capture the city of Białystok during Operation Barbarossa.,"June 27, 1941 CE",https://en.wikipedia.org/wiki/June_27,1941-06-27,1941– World War II: German troops capture the city of Białystok during Operation Barbarossa.,Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
27,CE,1944,June,,,GHCD-06-27-1944-09,conflict,"World War II: Mogaung is the first place in Burma to be liberated from the Japanese by British Chindits, supported by the Chinese.","World War II: Mogaung is the first place in Burma to be liberated from the Japanese by British Chindits, supported by the Chinese.","June 27, 1944 CE",https://en.wikipedia.org/wiki/June_27,1944-06-27,"1944– World War II: Mogaung is the first place in Burma to be liberated from the Japanese by British Chindits, supported by the Chinese.",Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
27,CE,1950,June,,North America,GHCD-06-27-1950-10,conflict,The United States decides to send troops to fight in the Korean War.,The United States decides to send troops to fight in the Korean War.,"June 27, 1950 CE",https://en.wikipedia.org/wiki/June_27,1950-06-27,1950– The United States decides to send troops to fight in the Korean War.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
27,CE,1954,June,,,GHCD-06-27-1954-11,science and technology,"The Obninsk Nuclear Power Plant, the Soviet Union's first nuclear power station, opens in Obninsk, near Moscow.","The Obninsk Nuclear Power Plant, the Soviet Union's first nuclear power station, opens in Obninsk, near Moscow.","June 27, 1954 CE",https://en.wikipedia.org/wiki/June_27,1954-06-27,"1954– The Obninsk Nuclear Power Plant, the Soviet Union's first nuclear power station, opens in Obninsk, near Moscow.",Wikipedia,exact,science and technology,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
27,CE,1973,June,,,GHCD-06-27-1973-12,politics,The President of Uruguay Juan María Bordaberry dissolves Parliament and establishes a dictatorship.,The President of Uruguay Juan María Bordaberry dissolves Parliament and establishes a dictatorship.,"June 27, 1973 CE",https://en.wikipedia.org/wiki/June_27,1973-06-27,1973– The President of Uruguay Juan María Bordaberry dissolves Parliament and establishes a dictatorship.,Wikipedia,exact,politics and law,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
27,CE,1974,June,,,GHCD-06-27-1974-13,historical event,U.S. president Richard Nixon visits the Soviet Union.,U.S,"June 27, 1974 CE",https://en.wikipedia.org/wiki/June_27,1974-06-27,1974– U.S. president Richard Nixon visits the Soviet Union.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
27,CE,1977,June,,Europe,GHCD-06-27-1977-14,politics,France grants independence to Djibouti.,France grants independence to Djibouti.,"June 27, 1977 CE",https://en.wikipedia.org/wiki/June_27,1977-06-27,1977– France grants independence to Djibouti.,Wikipedia,exact,politics and law,France,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
27,CE,1977,June,,Europe,GHCD-06-27-1977-15,politics,"Constitution for the Federation of Earth was adopted by the second session of the World Constituent Assembly, held at Innsbruck, Austria.","Constitution for the Federation of Earth was adopted by the second session of the World Constituent Assembly, held at Innsbruck, Austria.","June 27, 1977 CE",https://en.wikipedia.org/wiki/June_27,1977-06-27,"1977– Constitution for the Federation of Earth was adopted by the second session of the World Constituent Assembly, held at Innsbruck, Austria.",Wikipedia,exact,politics and law,Austria,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
