Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
28,CE,1443,November,,Europe/Balkans,GHC-NOV-28-01,Military,Skanderbeg and his forces liberate Kruja in central Albania and raise the Albanian flag. [3],Liberation of Kruja,28 November 1443 CE,https://en.wikipedia.org/wiki/November_28,November 28,Kruja,,Wikipedia — November date page,Exact,War of Albanian resistance,Albania,Gregorian (modern date listing),Target met,Skanderbeg,League of Lezhë,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1520,November,,South America,GHC-NOV-28-02,Exploration,"After 38 days, an expedition under the command of Ferdinand Magellan completes the first passage through the Strait of Magellan and enters the Pacific Ocean. [5]",Passage through the Strait of Magellan,28 November 1520 CE,https://en.wikipedia.org/wiki/November_28,November 28,Strait of Magellan,,Wikipedia — November date page,Exact,Maritime exploration,Chile,Gregorian (modern date listing),Target met,Ferdinand Magellan,Spanish expedition,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1660,November,,Europe,GHC-NOV-28-03,Scientific,"At Gresham College, twelve men, including Christopher Wren, Robert Boyle, John Wilkins, and Sir Robert Moray decide to found what is later known as the Royal Society.",Founding decision of the Royal Society,28 November 1660 CE,https://en.wikipedia.org/wiki/November_28,November 28,London,,Wikipedia — November date page,Exact,Scientific institution,United Kingdom,Gregorian (modern date listing),Target met,Christopher Wren; Robert Boyle; John Wilkins; Robert Moray,Royal Society,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1785,November,,North America,GHC-NOV-28-04,Political,"The first Treaty of Hopewell is signed, by which the United States acknowledges Cherokee lands in what is now East Tennessee.",First Treaty of Hopewell,28 November 1785 CE,https://en.wikipedia.org/wiki/November_28,November 28,Hopewell,,Wikipedia — November date page,Exact,Indigenous treaty,United States,Gregorian (modern date listing),Target met,,United States; Cherokee Nation,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1814,November,,Europe,GHC-NOV-28-05,Scientific,"The Times of London becomes the first newspaper to be produced on a steam-powered printing press, built by the German team of Koenig & Bauer.",Steam-powered newspaper printing,28 November 1814 CE,https://en.wikipedia.org/wiki/November_28,November 28,London,,Wikipedia — November date page,Exact,Printing technology,United Kingdom,Gregorian (modern date listing),Target met,Koenig; Bauer,The Times,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1821,November,,Central America,GHC-NOV-28-06,Political,Panama Independence Day: Panama separates from Spain and joins Gran Colombia.,Panama separates from Spain,28 November 1821 CE,https://en.wikipedia.org/wiki/November_28,November 28,Panama City,,Wikipedia — November date page,Exact,Independence,Panama; Colombia,Gregorian (modern date listing),Target met,,Gran Colombia,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1843,November,,Oceania,GHC-NOV-28-07,Political,Ka Lā Hui (Hawaiian Independence Day): The Kingdom of Hawaii is officially recognized by the United Kingdom and France as an independent nation.,Recognition of Hawaiian independence,28 November 1843 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,International recognition,United Kingdom; France; United States,Gregorian (modern date listing),Target met,,Kingdom of Hawaii,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1893,November,,Oceania,GHC-NOV-28-08,Social,Women's suffrage in New Zealand concludes with the 1893 New Zealand general election.,New Zealand general election,28 November 1893 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,Women's suffrage,New Zealand,Gregorian (modern date listing),Target met,,New Zealand Parliament,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1899,November,,Africa,GHC-NOV-28-09,Military,"The Second Boer War: A British column is engaged by Boer forces at the Battle of Modder River; although the Boers withdraw, the British suffer heavy casualties.",Battle of Modder River,28 November 1899 CE,https://en.wikipedia.org/wiki/November_28,November 28,Modder River,,Wikipedia — November date page,Exact,Second Boer War,South Africa,Gregorian (modern date listing),Target met,,British Army; Boer forces,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1905,November,,Europe,GHC-NOV-28-10,Political,Irish nationalist Arthur Griffith founds Sinn Féin as a political party with the main aim of establishing a dual monarchy in Ireland.,Founding of Sinn Féin,28 November 1905 CE,https://en.wikipedia.org/wiki/November_28,November 28,Dublin,,Wikipedia — November date page,Exact,Nationalist movement,Ireland,Gregorian (modern date listing),Target met,Arthur Griffith,Sinn Féin,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1912,November,,Europe/Balkans,GHC-NOV-28-11,Political,Albania declares its independence from the Ottoman Empire.,Albanian declaration of independence,28 November 1912 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,Independence,Albania; Turkey,Gregorian (modern date listing),Target met,,Provisional Government of Albania; Ottoman Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1917,November,,Europe,GHC-NOV-28-12,Political,The Estonian Provincial Assembly declares itself the sovereign power of Estonia.,Estonian Provincial Assembly claims sovereignty,28 November 1917 CE,https://en.wikipedia.org/wiki/November_28,November 28,Tallinn,,Wikipedia — November date page,Exact,National sovereignty,Estonia,Gregorian (modern date listing),Target met,,Estonian Provincial Assembly,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1918,November,,Europe,GHC-NOV-28-13,Military,"The Soviet Forces move against Estonia when the 6th Red Rifle Division strikes the border town of Narva, marking the beginning of the Estonian War of Independence. [9]",Beginning of the Estonian War of Independence,28 November 1918 CE,https://en.wikipedia.org/wiki/November_28,November 28,Narva,,Wikipedia — November date page,Exact,War of independence,Estonia; Russia,Gregorian (modern date listing),Target met,,Soviet Russia; Estonian forces,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1919,November,,Europe,GHC-NOV-28-14,Political,"Lady Astor is elected as a Member of the Parliament of the United Kingdom. She is the first woman to sit in the House of Commons. (Countess Markievicz, the first to be elected, refused to sit.)",Lady Astor enters the House of Commons,28 November 1919 CE,https://en.wikipedia.org/wiki/November_28,November 28,London,,Wikipedia — November date page,Exact,Women's political representation,United Kingdom,Gregorian (modern date listing),Target met,Lady Astor,House of Commons,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1920,November,,Europe,GHC-NOV-28-15,Military,Irish War of Independence: Kilmichael Ambush: The Irish Republican Army ambush a convoy of British Auxiliaries and kill seventeen.,Kilmichael Ambush,28 November 1920 CE,https://en.wikipedia.org/wiki/November_28,November 28,Kilmichael,,Wikipedia — November date page,Exact,Irish War of Independence,Ireland; United Kingdom,Gregorian (modern date listing),Target met,,Irish Republican Army; British Auxiliaries,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1942,November,,North America,GHC-NOV-28-16,Disaster,"In Boston, Massachusetts, a fire in the Cocoanut Grove nightclub kills 492 people.",Cocoanut Grove fire,28 November 1942 CE,https://en.wikipedia.org/wiki/November_28,November 28,Boston,,Wikipedia — November date page,Exact,Nightclub fire,United States,Gregorian (modern date listing),Target met,,Cocoanut Grove nightclub,National,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1943,November,,Middle East,GHC-NOV-28-17,Political,"World War II: Tehran Conference: U.S. President Franklin D. Roosevelt, British Prime Minister Winston Churchill and Soviet Premier Joseph Stalin meet in Tehran, Iran, to discuss war strategy.",Tehran Conference begins,28 November 1943 CE,https://en.wikipedia.org/wiki/November_28,November 28,Tehran,,Wikipedia — November date page,Exact,Allied wartime conference,Iran; United States; United Kingdom; Russia,Gregorian (modern date listing),Target met,Franklin D. Roosevelt; Winston Churchill; Joseph Stalin,Allied powers,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1958,November,,North America,GHC-NOV-28-18,Scientific,"First successful flight of SM-65 Atlas; the first operational intercontinental ballistic missile (ICBM), developed by the United States and the first member of the Atlas rocket family. [10]",First successful Atlas flight,28 November 1958 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,Rocket technology,United States,Gregorian (modern date listing),Target met,,United States Air Force,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
28,CE,1960,November,,Africa/West Africa,GHC-NOV-28-19,Political,Mauritania becomes independent of France.,Mauritanian independence,28 November 1960 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,Decolonization,Mauritania; France,Gregorian (modern date listing),Target met,,Islamic Republic of Mauritania,National,Secondary reference chronology,20,Verified against cited chronology,20,4
28,CE,1964,November,,North America; Solar System,GHC-NOV-28-20,Scientific,Mariner program: NASA launches the Mariner 4 probe toward Mars.,Mariner 4 launch,28 November 1964 CE,https://en.wikipedia.org/wiki/November_28,November 28,,,Wikipedia — November date page,Exact,Space exploration,United States,Gregorian (modern date listing),Target met,,NASA,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
29,CE,528,November,,Middle East,GHC-NOV-29-01,Disaster,"Antioch suffers its second major earthquake in two years, killing thousands and destroying its remaining edifice. [1]",Antioch earthquake,29 November 528 CE,https://en.wikipedia.org/wiki/November_29,November 29,Antioch,,Wikipedia — November date page,Exact,Earthquake,Turkey,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
29,CE,561,November,,Western Europe,GHC-NOV-29-02,Political,"Following the death of King Chlothar I at Compiègne, his four sons, Charibert I, Guntram, Sigebert I and Chilperic I, divide the Frankish Kingdom. [2]",Division of the Frankish Kingdom,29 November 561 CE,https://en.wikipedia.org/wiki/November_29,November 29,Compiègne,,Wikipedia — November date page,Exact,Succession,France; Belgium; Germany,Gregorian (modern date listing),Target met,Chlothar I; Charibert I; Guntram; Sigebert I; Chilperic I,Frankish Kingdom,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
29,CE,1549,November,,Southern Europe,GHC-NOV-29-03,Religious,The papal conclave of 1549–50 begins. [6],Papal conclave begins,29 November 1549 CE,https://en.wikipedia.org/wiki/November_29,November 29,Rome,,Wikipedia — November date page,Exact,Papal election,Vatican City,Gregorian (modern date listing),Target met,,Catholic Church,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
29,CE,1612,November,,South Asia,GHC-NOV-29-04,Military,"The Battle of Swally takes place, which loosens the Portuguese Empire's hold on India. [7]",Battle of Swally,29 November 1612 CE,https://en.wikipedia.org/wiki/November_29,November 29,Swally,,Wikipedia — November date page,Exact,Naval battle,India,Gregorian (modern date listing),Target met,,Portuguese Empire; English East India Company,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
