Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
25,CE,1837,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-25-07,Conflict / political violence,"On 25 December 1837 CE, Second Seminole War: American general Zachary Taylor leads 1,100 troops against the Seminoles at the Battle of Lake Okeechobee.","Second Seminole War: American general Zachary Taylor leads 1,100 troops against the Seminoles at the Battle of Lake Okeechobee.",25 December 1837 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
25,CE,1941,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-25-08,Conflict / political violence,"On 25 December 1941 CE, World War II: Battle of Hong Kong ends, beginning the Japanese occupation of Hong Kong.","World War II: Battle of Hong Kong ends, beginning the Japanese occupation of Hong Kong.",25 December 1941 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,Japan,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
25,CE,1946,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-09,Political change,"On 25 December 1946 CE, The first European self-sustaining nuclear chain reaction is initiated within the Soviet Union's F-1 nuclear reactor.",The first European self-sustaining nuclear chain reaction is initiated within the Soviet Union's F-1 nuclear reactor.,25 December 1946 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,Russia,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
25,CE,1046,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-10,Political change,"On 25 December 1046 CE, Henry III is crowned Holy Roman Emperor by Pope Clement II.",Henry III is crowned Holy Roman Emperor by Pope Clement II.,25 December 1046 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
25,CE,1932,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-25-11,Disaster,"On 25 December 1932 CE, A magnitude 7.6 earthquake in Gansu, China kills 275 people.","A magnitude 7.6 earthquake in Gansu, China kills 275 people.",25 December 1932 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Disaster and accident,China,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
25,CE,1968,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-12,Conflict / political violence,"On 25 December 1968 CE, Kilvenmani massacre: Forty-four Dalits (untouchables) are burnt to death in Kizhavenmani village, Tamil Nadu, a retaliation for a campaign for higher wages by Dalit laborers.","Kilvenmani massacre: Forty-four Dalits (untouchables) are burnt to death in Kizhavenmani village, Tamil Nadu, a retaliation for a campaign for higher wages by Dalit laborers.",25 December 1968 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
25,CE,1951,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-13,Legal and social change,"On 25 December 1951 CE, A bomb explodes at the home of Harry T. Moore and Harriette V. S. Moore, early leaders of the Civil Rights Movement, killing Harry instantly and fatally wounding Harriette.","A bomb explodes at the home of Harry T. Moore and Harriette V. S. Moore, early leaders of the Civil Rights Movement, killing Harry instantly and fatally wounding Harriette.",25 December 1951 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Law and society,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,76
25,CE,1100,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-14,Political change,"On 25 December 1100 CE, Baldwin of Boulogne is crowned the first King of Jerusalem in the Church of the Nativity in Bethlehem.",Baldwin of Boulogne is crowned the first King of Jerusalem in the Church of the Nativity in Bethlehem.,25 December 1100 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
25,CE,1130,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-15,Political change,"On 25 December 1130 CE, Count Roger II of Sicily is crowned the first king of Sicily.",Count Roger II of Sicily is crowned the first king of Sicily.,25 December 1130 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
25,CE,1991,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-16,Political change,"On 25 December 1991 CE, Mikhail Gorbachev resigns as President of the Soviet Union (the union itself is dissolved the next day). Ukraine's referendum is finalized and Ukraine officially leaves the Soviet Union.",Mikhail Gorbachev resigns as President of the Soviet Union (the union itself is dissolved the next day). Ukraine's referendum is finalized and Ukraine officially leaves the Soviet Union.,25 December 1991 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,Russia,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
25,CE,36,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-25-17,Political change,"On 25 December 36 CE, Forces of Emperor Guangwu of the Eastern Han, under the command of Wu Han, conquer the separatist Chengjia empire, reuniting China.","Forces of Emperor Guangwu of the Eastern Han, under the command of Wu Han, conquer the separatist Chengjia empire, reuniting China.",25 December 36 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,China,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
25,CE,1013,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-18,Political change,"On 25 December 1013 CE, Sweyn Forkbeard takes control of the Danelaw and is proclaimed king of England.",Sweyn Forkbeard takes control of the Danelaw and is proclaimed king of England.,25 December 1013 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,United Kingdom,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
25,CE,800,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-25-19,Political change,"On 25 December 800 CE, The coronation of Charlemagne as Holy Roman Emperor, in Rome.","The coronation of Charlemagne as Holy Roman Emperor, in Rome.",25 December 800 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
25,CE,1000,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-25-20,Political change,"On 25 December 1000 CE, The foundation of the Kingdom of Hungary: Hungary is established as a Christian kingdom by Stephen I of Hungary.",The foundation of the Kingdom of Hungary: Hungary is established as a Christian kingdom by Stephen I of Hungary.,25 December 1000 CE,https://en.wikipedia.org/wiki/December_25,December 25,Not stated in source,Wikipedia — December 25,Exact date as listed,Politics and governance,Hungary,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
